,PM2.5,PM10,NO,NO2,NH3,CO,SO2,O3,AQI,kfold
26703,66.58,68.48333333333333,7.16,62.16,3.78,7.16,98.89,66.87,198.0,4
26704,57.51,48.903333333333336,9.39,63.66,6.56,0.76,42.75,48.06,98.0,4
26705,249.8,421.49,73.33,103.77,81.3,3.07,22.34,103.29,440.0,4
26706,65.14,136.33,10.09,51.92,19.36,0.73,9.02,34.67,109.0,4
26707,29.84,47.21,0.8,2.35,2.42,0.22,4.93,44.23,56.0,4
26708,40.38,67.59,7.61,25.06,8.77,0.66,6.48,69.11,98.0,4
26709,23.456666666666663,56.6,5.06,6.43,21.043333333333333,0.38,20.75,32.29,85.66666666666667,4
26710,40.65,51.1,4.6,21.39,10.41,0.45,4.04,17.96,59.0,4
26711,119.24,480.07,9.64,30.99,31.94,0.89,12.08,61.05,444.0,4
26712,18.39,67.13,58.8,23.55,6.56,1.72,20.16,34.69,109.0,4
26713,25.33,129.55,24.27,39.99,31.77,0.67,7.11,11.34,92.0,4
26714,69.43,156.79,7.53,55.38,26.28,1.45,13.62,52.9,167.0,4
26715,45.84,137.86,12.77,26.72,27.97,0.87,4.93,39.83,114.0,4
26716,50.45666666666667,123.43,9.31,10.57,6.99,0.34,47.29,19.74,113.0,4
26717,165.01,119.65333333333335,20.16,42.9,6.829999999999999,1.01,7.66,39.35,335.0,4
26718,71.6,130.66,10.19,10.17,11.96,0.7,11.04,43.22,108.0,4
26719,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,4
26720,26.99,47.37,5.7,21.64,11.74,0.66,3.58,23.67,58.0,4
26721,25.6,82.26,2.86,22.47,10.563333333333334,0.69,67.11333333333333,60.12,132.0,4
26722,30.19,70.34,2.99,12.35,5.92,2.5,12.75,18.13,108.0,4
26723,67.49,56.26,7.21,19.92,181.86,0.72,3.1,24.3,136.0,4
26724,21.84,53.92,15.32,37.9,23.04,1.05,13.16,14.54,85.66666666666667,4
26725,21.59,34.38666666666666,24.06,72.49,19.560000000000002,1.29,5.97,13.56,56.0,4
26726,82.79666666666667,129.05666666666667,5.69,33.45,123.49333333333334,17.17,70.32333333333334,34.11,282.6666666666667,4
26727,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,4
26728,277.53,379.38,60.39,60.17,51.64,2.41,28.58,84.99,415.0,4
26729,52.73,80.28666666666666,1.54,11.89,11.143333333333333,1.89,8.09,55.64,106.0,4
26730,341.49,25.62,5.93,17.86,6.829999999999999,0.41,3.6,15.05,340.0,4
26731,67.4,99.48666666666666,4.526666666666666,44.73333333333333,20.3,0.49000000000000005,11.163333333333334,19.89,102.0,4
26732,18.11,38.01,1.51,5.44,7.74,0.0,24.28,43.68,52.0,4
26733,33.5,16.459999999999997,79.53,30.42,28.223333333333333,79.53,14.95,4.81,740.0,4
26734,69.93,153.82,18.85,26.35,72.85,0.01,4.27,35.56,162.0,4
26735,207.56,190.01666666666668,53.99,43.54,15.079999999999998,1.88,6.7,12.77,387.0,4
26736,13.89,31.44,6.84,12.14,23.93,1.72,2.5,4.56,74.0,4
26737,43.21,115.14,21.71,53.06,10.04,1.12,6.84,39.79,134.0,4
26738,73.18,193.22,31.41,94.67,18.576666666666668,31.41,62.73,46.23,528.0,4
26739,279.32,454.35,87.7,63.87,52.82,2.67,13.81,34.86,452.0,4
26740,53.5,138.04333333333332,4.52,105.31,24.69333333333333,4.52,171.32,0.023333333333333334,132.0,4
26741,24.16,59.22,1.81,26.79,12.18,0.53,26.62,41.27,78.0,4
26742,81.42333333333333,49.97,6.82,7.99,6.013333333333333,0.0,12.92,17.366666666666664,151.33333333333334,4
26743,28.53,139.39,11.14,8.75,10.59,0.68,7.81,6.39,156.0,4
26744,22.15,36.223333333333336,30.13,30.28,17.65,0.0,66.44000000000001,26.786666666666665,63.0,4
26745,29.88,108.62,3.54,31.4,28.23,0.19,3.52,27.0,66.0,4
26746,51.84,27.2,14.55,30.79,42.01,0.88,6.2,62.68,130.0,4
26747,32.68,4.82,9.26,8.56,42.16,0.91,5.55,31.17,95.0,4
26748,194.84,917.08,22.27,17.41,6.45,0.0,6.88,28.53,732.0,4
26749,96.45,241.13,21.45,45.84,37.57,1.11,15.95,58.75,234.0,4
26750,12.48,24.47,2.82,6.03,2.9,1.03,3.92,8.3,62.0,4
26751,53.43,101.42,24.25,44.43,15.85,1.03,25.07,20.23,100.0,4
26752,14.68,51.36,23.18,9.02,7.4,1.38,34.89,1.53,71.0,4
26753,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,4
26754,35.67,39.723333333333336,9.47,20.48,61.69,0.81,8.34,14.35,68.0,4
26755,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,4
26756,16.46,35.11,13.68,24.22,14.84,0.83,5.59,22.81,69.0,4
26757,101.09,55.19,5.23,12.41,40.69,0.56,3.03,20.49,71.0,4
26758,79.18333333333332,104.31,3.09,17.52,6.673333333333333,16.47,176.44,26.69,181.66666666666666,4
26759,60.08,188.01999999999998,15.84,62.34,6.56,1.29,23.52,37.62,91.0,4
26760,23.99,43.01,10.56,27.24,13.54,0.38,6.21,23.3,55.0,4
26761,31.1,86.26,46.97,24.09,19.82,1.64,28.88,6.28,90.0,4
26762,22.19,46.72,11.37,16.14,10.82,0.53,1.06,42.43333333333333,55.0,4
26763,45.29,60.23666666666666,4.91,25.74,18.02,1.1,5.9,36.14,128.0,4
26764,32.36,55.29,17.81,10.18,14.76,0.3,7.66,16.87,73.0,4
26765,151.33,90.80666666666667,3.03,5.38,10.056666666666667,0.71,6.71,30.31,336.0,4
26766,39.5,103.83,8.76,53.2,16.89,0.17,7.08,27.93,100.0,4
26767,39.91,131.84333333333333,7.39,13.23,25.41,1.24,13.06,16.24,100.0,4
26768,49.79333333333333,116.82666666666667,14.683333333333332,37.156666666666666,5.19,0.0,6.466666666666666,34.14333333333333,85.66666666666667,4
26769,42.0,98.62666666666667,96.9,57.94,17.51,0.21,9.59,9.84,85.66666666666667,4
26770,137.97,61.78666666666667,8.05,5.26,15.079999999999998,0.87,6.12,15.11,312.0,4
26771,52.96333333333333,149.34666666666666,32.78,23.25,28.223333333333333,1.32,8.44,10.34,91.33333333333333,4
26772,89.45,78.24,77.03,16.78,34.20333333333333,1.48,8.8,22.95,194.0,4
26773,69.89,102.68,16.53,9.85,13.72,0.7,12.28,17.85,116.0,4
26774,41.75,80.36,10.32,17.35,28.6,0.86,17.6,58.96,105.0,4
26775,22.01,48.55,2.9,10.09,10.45,0.83,5.11,42.69,68.0,4
26776,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,4
26777,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,4
26778,77.98,137.31,5.09,44.96,21.11,0.06,7.22,50.69,165.0,4
26779,58.44,169.61,13.75,21.88,29.53,0.89,15.78,53.95,139.0,4
26780,96.56,91.58333333333333,9.52,41.75,3.78,1.38,52.83,94.2,197.0,4
26781,50.75666666666667,44.303333333333335,2.48,31.14,13.52,0.0,4.406666666666666,20.216666666666665,144.0,4
26782,18.03,65.91,46.92,7.2,8.42,1.44,3.15,37.28,81.0,4
26783,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,4
26784,73.5,55.74333333333333,9.37,39.55,12.27,1.3,4.65,21.45,122.0,4
26785,69.42,167.05,1.79,45.82,14.06,1.35,23.42,39.0,133.0,4
26786,45.4,85.77,13.26,128.45,21.336666666666662,13.26,90.46,51.35,356.0,4
26787,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,4
26788,68.89,97.75666666666666,17.93,20.32,22.849999999999998,1.51,5.21,19.77,147.0,4
26789,44.72,106.32,46.96,10.88,4.04,0.67,5.2,31.5,112.0,4
26790,35.64,35.593333333333334,8.78,17.85,20.939999999999998,0.48,1.6,21.19,88.0,4
26791,25.04,89.26,9.79,33.02,51.77,1.72,5.43,26.44,103.0,4
26792,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,4
26793,42.47,83.23,7.66,34.41,12.16,0.62,10.7,20.39,99.0,4
26794,60.77,107.96,39.04,73.06,32.18,0.89,8.9,32.55,141.0,4
26795,49.42,74.68,20.35,55.38,36.34,1.62,5.47,24.06,96.0,4
26796,14.93,60.16,25.94,9.83,32.013333333333335,1.7,11.33,26.66,91.0,4
26797,58.14,149.22,33.45,48.61,19.47,0.87,9.01,46.83,141.0,4
26798,26.33,42.903333333333336,9.12,9.38,21.526666666666667,0.65,8.85,16.03,92.0,4
26799,46.48,75.12,15.09,29.32,70.13,0.95,8.14,32.03,86.0,4
26800,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,4
26801,43.05,89.8,3.18,31.47,17.57,0.63,5.79,48.2,103.0,4
26802,67.93,112.42,12.37,12.05,30.03,0.33,7.35,75.8,154.0,4
26803,82.34,168.93,11.85,49.71,19.45,0.0,29.68,49.64,163.0,4
26804,45.89,219.76,13.69,12.98,6.81,2.14,26.65,5.51,169.0,4
26805,23.65,67.93,4.09,25.79,11.4,0.69,4.39,36.5,91.0,4
26806,41.46333333333333,161.62,26.34,10.21,9.3,1.55,24.02,19.01,140.0,4
26807,73.25,82.47666666666667,8.28,18.16,3.78,0.55,9.33,60.3,162.0,4
26808,64.87,68.15333333333334,11.14,13.77,45.68,0.83,7.98,12.69,157.0,4
26809,83.31,245.52,118.84,48.1,9.283333333333333,3.25,27.92,32.31,184.0,4
26810,32.31,83.12,7.05,6.77,6.72,0.42,29.3,10.18,80.0,4
26811,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,4
26812,51.61,126.71999999999998,32.42,127.3,34.626666666666665,32.42,100.99,31.7,656.0,4
26813,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,4
26814,30.513333333333332,101.66666666666667,3.823333333333333,21.27,9.386666666666665,0.86,1.37,36.58,243.0,4
26815,70.01,98.64333333333333,7.0,33.33,17.63,1.14,7.29,38.41,150.0,4
26816,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,4
26817,19.99,30.233333333333334,18.3,15.52,22.55,0.58,3.37,10.42,56.0,4
26818,89.97,155.63,28.91,28.82,26.326666666666664,28.91,39.43,18.76,391.0,4
26819,40.16,68.34,11.01,15.32,1.55,0.0,66.44000000000001,4.31,62.0,4
26820,13.4,23.95,4.39,29.37,2.9,0.42,16.27,29.58,39.0,4
26821,150.79,160.64666666666668,40.99,45.43,21.279999999999998,0.81,13.34,20.05,324.0,4
26822,14.44,60.54,9.24,21.94,10.65,0.4,12.1,13.62,67.0,4
26823,121.51,196.83,89.87,41.9,6.829999999999999,1.05,12.98,19.29,306.0,4
26824,41.11,75.12,16.05,21.67,6.11,0.81,16.49,37.43,75.0,4
26825,40.61,110.94,17.07,10.97,12.0,0.48,27.59,31.58,111.0,4
26826,35.97,77.06,12.59,33.33,21.36,0.8,15.47,49.95,93.0,4
26827,537.96,693.21,121.1,149.12,111.69,2.8,26.66,160.01,593.0,4
26828,92.71,157.63,125.92333333333333,11.086666666666668,32.223333333333336,1.24,11.86,8.42,215.0,4
26829,85.23,79.02333333333333,25.46,19.63,8.42,0.16,11.46,63.65,85.66666666666667,4
26830,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,4
26831,38.46,101.61,17.9,28.05,6.47,0.45,1.31,40.03,114.0,4
26832,20.43,21.97,10.01,16.34,15.45,0.73,4.58,11.0,61.0,4
26833,104.86,90.15333333333335,8.62,45.56,9.663333333333334,1.29,26.54,70.04,221.0,4
26834,35.34,103.41,11.29,74.42,27.06,0.21,5.89,14.06,85.66666666666667,4
26835,72.65,49.02666666666667,9.4,18.34,9.6,3.87,4.7,28.02,245.0,4
26836,26.09,63.05,4.9,10.42,10.74,0.58,11.33,21.38,60.0,4
26837,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,4
26838,30.18,74.99,3.06,34.81,6.56,0.45,25.09,39.0,89.0,4
26839,108.46,142.19000000000003,29.5,23.21,32.01333333333333,1.72,8.14,26.22,264.0,4
26840,159.55,292.22,10.98,32.5,6.829999999999999,0.96,7.43,47.01,317.0,4
26841,188.08,284.88,38.14,60.94,39.47,0.93,20.6,33.86,397.0,4
26842,13.82,17.21,6.63,21.31,30.76,0.54,15.73,28.139999999999997,48.0,4
26843,59.5,73.03666666666668,12.26,34.38,5.0633333333333335,0.07,9.64,34.41,85.66666666666667,4
26844,17.32,28.23,0.85,4.47,3.24,0.95,1.04,14.38,64.0,4
26845,62.83,128.2,30.87,15.52,16.85,0.6,13.58,19.07,138.0,4
26846,11.87,30.24,3.8,2.35,2.99,2.42,2.65,33.07333333333333,109.0,4
26847,30.46,58.81,1.73,9.81,4.87,1.1,6.17,42.66,71.0,4
26848,8.99,24.55,2.31,11.77,7.06,0.37,4.02,18.19,42.0,4
26849,65.10333333333334,57.20333333333334,2.42,21.54,19.453333333333333,12.85,6.066666666666666,56.81,292.6666666666667,4
26850,81.48,215.29,126.93,47.86,35.94,1.54,8.66,21.95,209.0,4
26851,67.25999999999999,152.79333333333332,10.16,11.24,58.05,0.97,7.77,40.47,132.66666666666666,4
26852,29.83,81.31,9.73,10.6,4.12,0.73,11.5,21.25,77.0,4
26853,60.28,103.11,9.82,70.51,31.14,0.43,31.91,55.7,104.0,4
26854,25.61,53.09,8.99,24.11,43.81,0.66,10.29,30.07,73.0,4
26855,28.74,85.59666666666665,25.17,45.61,26.326666666666664,25.17,41.84,20.2,455.0,4
26856,96.8,172.27,10.06,13.83,19.52,0.86,5.4,53.69,253.0,4
26857,13.07,35.43,7.13,16.86,5.11,0.23,4.67,52.04,94.0,4
26858,169.55,491.54,14.34,9.5,20.94,0.39,9.32,22.13,85.66666666666667,4
26859,73.75,146.96,24.06,11.4,9.22,0.0,33.57,41.91,121.0,4
26860,58.56999999999999,140.04666666666665,58.38,6.0,9.01,1.67,64.33,18.76,104.33333333333333,4
26861,155.07,256.72,82.09,25.12,19.22,1.63,14.48,22.17,317.0,4
26862,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,4
26863,39.7,171.14,14.75,7.18,8.03,0.38,54.4,11.92,143.0,4
26864,67.12,167.38,5.2,21.61,8.49,3.28,12.88,29.03,134.0,4
26865,30.03,67.02,12.31,32.93,10.7,0.88,22.77,13.26,61.0,4
26866,26.99,72.0,10.11,36.27,26.38,0.86,3.85,14.76,69.0,4
26867,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,4
26868,33.09,95.19,3.63,35.48,13.69,0.54,6.92,51.74,90.0,4
